,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,Zip_join_type,USR
29656,70462,Springfield,LA,Zip Code Area,70462,Zip Matches ZCTA,R
29657,70463,Sun,LA,Post Office or large volume customer,70463,Zip matches ZCTA,R
29658,70464,Talisheek,LA,Post Office or large volume customer,70464,Zip Matches ZCTA,R
29659,70465,Tangipahoa,LA,Post Office or large volume customer,70465,Zip Matches ZCTA,R
29660,70466,Tickfaw,LA,Zip Code Area,70466,Zip Matches ZCTA,R
29661,70470,Mandeville,LA,Post Office or large volume customer,70471,Spatial join to ZCTA,S
29662,70471,Mandeville,LA,Zip Code Area,70471,Zip Matches ZCTA,S
29663,70501,Lafayette,LA,Zip Code Area,70501,Zip Matches ZCTA,S
29664,70502,Lafayette,LA,Post Office or large volume customer,70501,Spatial join to ZCTA,S
29665,70509,Lafayette,LA,Post Office or large volume customer,70501,Spatial join to ZCTA,S
29666,70593,Lafayette,LA,Post Office or large volume customer,70501,Spatial join to ZCTA,S
29667,70503,Lafayette,LA,Zip Code Area,70503,Zip Matches ZCTA,S
29668,70505,Lafayette,LA,Post Office or large volume customer,70503,Spatial join to ZCTA,S
29669,70504,Lafayette,LA,Zip Code Area,70506,Spatial join to ZCTA,S
29670,70506,Lafayette,LA,Zip Code Area,70506,Zip Matches ZCTA,S
29671,70596,Lafayette,LA,Post Office or large volume customer,70506,Spatial join to ZCTA,S
29672,70507,Lafayette,LA,Zip Code Area,70507,Zip Matches ZCTA,S
29673,70508,Lafayette,LA,Zip Code Area,70508,Zip Matches ZCTA,S
29674,70598,Lafayette,LA,Post Office or large volume customer,70508,Spatial join to ZCTA,S
29675,70510,Abbeville,LA,Zip Code Area,70510,Zip Matches ZCTA,S
29676,70511,Abbeville,LA,Post Office or large volume customer,70510,Spatial join to ZCTA,S
29677,70512,Arnaudville,LA,Zip Code Area,70512,Zip Matches ZCTA,R
29678,70513,Avery Island,LA,Post Office or large volume customer,70513,Zip Matches ZCTA,R
29679,70514,Baldwin,LA,Zip Code Area,70514,Zip Matches ZCTA,R
29680,70515,Basile,LA,Zip Code Area,70515,Zip Matches ZCTA,R
29681,70516,Branch,LA,Zip Code Area,70516,Zip Matches ZCTA,R
29682,70517,Breaux Bridge,LA,Zip Code Area,70517,Zip Matches ZCTA,S
29683,70521,Cecilia,LA,Post Office or large volume customer,70517,Spatial join to ZCTA,S
29684,70518,Broussard,LA,Zip Code Area,70518,Zip Matches ZCTA,S
29685,70519,Cade,LA,Post Office or large volume customer,70519,Zip matches ZCTA,R
29686,70520,Carencro,LA,Zip Code Area,70520,Zip Matches ZCTA,S
29687,70522,Centerville,LA,Post Office or large volume customer,70538,Spatial join to ZCTA,S
29688,70538,Franklin,LA,Zip Code Area,70538,Zip Matches ZCTA,S
29689,70540,Garden City,LA,Post Office or large volume customer,70538,Spatial join to ZCTA,S
29690,70523,Charenton,LA,Post Office or large volume customer,70523,Zip matches ZCTA,R
29691,70524,Chataignier,LA,Post Office or large volume customer,70524,Zip Matches ZCTA,R
29692,70525,Church Point,LA,Zip Code Area,70525,Zip Matches ZCTA,S
29693,70526,Crowley,LA,Zip Code Area,70526,Zip Matches ZCTA,S
29694,70527,Crowley,LA,Post Office or large volume customer,70526,Spatial join to ZCTA,S
29695,70528,Delcambre,LA,Zip Code Area,70528,Zip Matches ZCTA,R
29696,70529,Duson,LA,Zip Code Area,70529,Zip Matches ZCTA,S
29697,70531,Egan,LA,Zip Code Area,70531,Zip Matches ZCTA,R
29698,70532,Elton,LA,Zip Code Area,70532,Zip Matches ZCTA,R
29699,70533,Erath,LA,Zip Code Area,70533,Zip Matches ZCTA,R
29700,70534,Estherwood,LA,Post Office or large volume customer,70534,Zip matches ZCTA,R
29701,70535,Eunice,LA,Zip Code Area,70535,Zip Matches ZCTA,S
29702,70537,Evangeline,LA,Zip Code Area,70537,Zip Matches ZCTA,R
29703,70541,Grand Coteau,LA,Post Office or large volume customer,70541,Zip matches ZCTA,R
29704,70542,Gueydan,LA,Zip Code Area,70542,Zip Matches ZCTA,R
29705,70543,Iota,LA,Zip Code Area,70543,Zip Matches ZCTA,R
29706,70544,Jeanerette,LA,Zip Code Area,70544,Zip Matches ZCTA,S
29707,70546,Jennings,LA,Zip Code Area,70546,Zip Matches ZCTA,S
29708,70548,Kaplan,LA,Zip Code Area,70548,Zip Matches ZCTA,S
29709,70549,Lake Arthur,LA,Zip Code Area,70549,Zip Matches ZCTA,R
29710,70550,Lawtell,LA,Post Office or large volume customer,70550,Zip matches ZCTA,R
29711,70551,Leonville,LA,Post Office or large volume customer,70570,Spatial join to ZCTA,S
29712,70570,Opelousas,LA,Zip Code Area,70570,Zip Matches ZCTA,S
29713,70571,Opelousas,LA,Post Office or large volume customer,70570,Spatial join to ZCTA,S
29714,70552,Loreauville,LA,Zip Code Area,70552,Zip Matches ZCTA,R
29715,70554,Mamou,LA,Zip Code Area,70554,Zip Matches ZCTA,R
29716,70555,Maurice,LA,Zip Code Area,70555,Zip Matches ZCTA,R
29717,70556,Mermentau,LA,Zip Code Area,70556,Zip matches ZCTA,R
29718,70558,Milton,LA,Post Office or large volume customer,70558,Zip Matches ZCTA,R
29719,70559,Morse,LA,Zip Code Area,70559,Zip Matches ZCTA,R
29720,70560,New Iberia,LA,Zip Code Area,70560,Zip Matches ZCTA,S
29721,70562,New Iberia,LA,Post Office or large volume customer,70560,Spatial join to ZCTA,S
29722,70569,Lydia,LA,Post Office or large volume customer,70560,Spatial join to ZCTA,S
29723,70563,New Iberia,LA,Zip Code Area,70563,Zip Matches ZCTA,S
29724,70575,Perry,LA,Post Office or large volume customer,70575,Zip Matches ZCTA,R
29725,70576,Pine Prairie,LA,Post Office or large volume customer,70576,Zip Matches ZCTA,R
29726,70577,Port Barre,LA,Zip Code Area,70577,Zip Matches ZCTA,R
29727,70578,Rayne,LA,Zip Code Area,70578,Zip Matches ZCTA,S
29728,70580,Reddell,LA,Post Office or large volume customer,70580,Zip matches ZCTA,R
29729,70581,Roanoke,LA,Zip Code Area,70581,Zip Matches ZCTA,R
29730,70582,Saint Martinville,LA,Zip Code Area,70582,Zip Matches ZCTA,S
29731,70583,Scott,LA,Zip Code Area,70583,Zip Matches ZCTA,S
29732,70584,Sunset,LA,Zip Code Area,70584,Zip Matches ZCTA,R
29733,70585,Turkey Creek,LA,Post Office or large volume customer,70585,Zip Matches ZCTA,R
29734,70586,Ville Platte,LA,Zip Code Area,70586,Zip Matches ZCTA,S
29735,70589,Washington,LA,Zip Code Area,70589,Zip Matches ZCTA,R
29736,70591,Welsh,LA,Zip Code Area,70591,Zip Matches ZCTA,R
29737,70592,Youngsville,LA,Zip Code Area,70592,Zip Matches ZCTA,S
29738,70601,Lake Charles,LA,Zip Code Area,70601,Zip Matches ZCTA,S
29739,70602,Lake Charles,LA,Post Office or large volume customer,70601,Spatial join to ZCTA,S
29740,70629,Lake Charles,LA,Post Office or large volume customer,70601,Spatial join to ZCTA,S
29741,70605,Lake Charles,LA,Zip Code Area,70605,Zip Matches ZCTA,S
29742,70606,Lake Charles,LA,Post Office or large volume customer,70605,Spatial join to ZCTA,S
29743,70609,Lake Charles,LA,Zip Code Area,70605,Spatial join to ZCTA,S
29744,70607,Lake Charles,LA,Zip Code Area,70607,Zip Matches ZCTA,S
29745,70611,Lake Charles,LA,Zip Code Area,70611,Zip Matches ZCTA,S
29746,70612,Lake Charles,LA,Post Office or large volume customer,70611,Spatial join to ZCTA,S
29747,70615,Lake Charles,LA,Zip Code Area,70615,Zip Matches ZCTA,S
29748,70616,Lake Charles,LA,Post Office or large volume customer,70615,Spatial join to ZCTA,S
29749,70630,Bell City,LA,Zip Code Area,70630,Zip Matches ZCTA,R
29750,70631,Cameron,LA,Zip Code Area,70631,Zip Matches ZCTA,R
29751,70632,Creole,LA,Zip Code Area,70632,Zip Matches ZCTA,R
29752,70633,Dequincy,LA,Zip Code Area,70633,Zip Matches ZCTA,R
29753,70634,Deridder,LA,Zip Code Area,70634,Zip Matches ZCTA,S
29754,70637,Dry Creek,LA,Zip Code Area,70637,Zip Matches ZCTA,R
29755,70638,Elizabeth,LA,Post Office or large volume customer,70638,Zip Matches ZCTA,R
29756,70639,Evans,LA,Zip Code Area,70639,Zip Matches ZCTA,R
29757,70640,Fenton,LA,Post Office or large volume customer,70640,Zip Matches ZCTA,R
29758,70643,Grand Chenier,LA,Zip Code Area,70643,Zip Matches ZCTA,R
29759,70644,Grant,LA,Post Office or large volume customer,70644,Zip Matches ZCTA,R
29760,70645,Hackberry,LA,Zip Code Area,70645,Zip Matches ZCTA,R
29761,70646,Hayes,LA,Post Office or large volume customer,70646,Zip matches ZCTA,R
29762,70647,Iowa,LA,Zip Code Area,70647,Zip Matches ZCTA,R
29763,70648,Kinder,LA,Zip Code Area,70648,Zip Matches ZCTA,R
29764,70650,Lacassine,LA,Zip Code Area,70650,Zip matches ZCTA,R
29765,70651,Leblanc,LA,Post Office or large volume customer,70651,Zip Matches ZCTA,R
29766,70652,Longville,LA,Zip Code Area,70652,Zip Matches ZCTA,R
29767,70653,Merryville,LA,Zip Code Area,70653,Zip Matches ZCTA,R
29768,70654,Mittie,LA,Zip Code Area,70654,Zip Matches ZCTA,R
29769,70655,Oberlin,LA,Zip Code Area,70655,Zip Matches ZCTA,R
29770,70656,Pitkin,LA,Zip Code Area,70656,Zip Matches ZCTA,R
29771,70657,Ragley,LA,Zip Code Area,70657,Zip Matches ZCTA,R
29772,70658,Reeves,LA,Zip Code Area,70658,Zip Matches ZCTA,R
29773,70659,Rosepine,LA,Post Office or large volume customer,70659,Zip Matches ZCTA,R
29774,70660,Singer,LA,Zip Code Area,70660,Zip Matches ZCTA,R
29775,70661,Starks,LA,Zip Code Area,70661,Zip Matches ZCTA,R
29776,70662,Sugartown,LA,Zip Code Area,70662,Zip Matches ZCTA,R
29777,70663,Sulphur,LA,Zip Code Area,70663,Zip Matches ZCTA,S
29778,70664,Sulphur,LA,Post Office or large volume customer,70663,Spatial join to ZCTA,S
29779,70665,Sulphur,LA,Zip Code Area,70665,Zip Matches ZCTA,S
29780,70668,Vinton,LA,Zip Code Area,70668,Zip Matches ZCTA,R
29781,70669,Westlake,LA,Zip Code Area,70669,Zip Matches ZCTA,S
29782,70704,Baker,LA,Post Office or large volume customer,70714,Spatial join to ZCTA,S
29783,70714,Baker,LA,Zip Code Area,70714,Zip Matches ZCTA,S
29784,70706,Denham Springs,LA,Zip Code Area,70706,Zip Matches ZCTA,S
29785,70786,Watson,LA,Post Office or large volume customer,70706,Spatial join to ZCTA,S
29786,70707,Gonzales,LA,Post Office or large volume customer,70737,Spatial join to ZCTA,S
29787,70718,Brittany,LA,Post Office or large volume customer,70737,Spatial join to ZCTA,S
29788,70728,Duplessis,LA,Post Office or large volume customer,70737,Spatial join to ZCTA,S
29789,70737,Gonzales,LA,Zip Code Area,70737,Zip Matches ZCTA,S
29790,70710,Addis,LA,Zip Code Area,70710,Zip Matches ZCTA,R
29791,70711,Albany,LA,Zip Code Area,70711,Zip Matches ZCTA,R
29792,70712,Angola,LA,Zip Code Area,70712,Zip Matches ZCTA,R
29793,70715,Batchelor,LA,Zip Code Area,70715,Zip Matches ZCTA,R
29794,70719,Brusly,LA,Zip Code Area,70719,Zip Matches ZCTA,R
29795,70721,Carville,LA,Zip Code Area,70721,Zip Matches ZCTA,R
29796,70722,Clinton,LA,Zip Code Area,70722,Zip Matches ZCTA,R
29797,70723,Convent,LA,Zip Code Area,70723,Zip Matches ZCTA,R
29798,70725,Darrow,LA,Zip Code Area,70725,Zip Matches ZCTA,R
29799,70726,Denham Springs,LA,Zip Code Area,70726,Zip Matches ZCTA,U
29800,70727,Denham Springs,LA,Post Office or large volume customer,70726,Spatial join to ZCTA,U
29801,70729,Erwinville,LA,Zip Code Area,70729,Zip Matches ZCTA,R
29802,70730,Ethel,LA,Zip Code Area,70730,Zip Matches ZCTA,R
29803,70732,Fordoche,LA,Zip Code Area,70732,Zip Matches ZCTA,R
29804,70733,French Settlement,LA,Zip Code Area,70733,Zip Matches ZCTA,R
29805,70734,Geismar,LA,Zip Code Area,70734,Zip Matches ZCTA,R
29806,70736,Glynn,LA,Zip Code Area,70736,Zip Matches ZCTA,R
29807,70738,Burnside,LA,Post Office or large volume customer,70778,Spatial join to ZCTA,R
29808,70778,Sorrento,LA,Zip Code Area,70778,Zip Matches ZCTA,R
29809,70739,Greenwell Springs,LA,Zip Code Area,70739,Zip Matches ZCTA,S
29810,70740,Grosse Tete,LA,Zip Code Area,70740,Zip Matches ZCTA,R
29811,70743,Hester,LA,Post Office or large volume customer,70743,Zip Matches ZCTA,R
29812,70792,Uncle Sam,LA,Zip Code Area,70743,Spatial join to ZCTA,R
29813,70744,Holden,LA,Zip Code Area,70744,Zip Matches ZCTA,R
29814,70747,Innis,LA,Post Office or large volume customer,70747,Zip matches ZCTA,R
29815,70748,Jackson,LA,Zip Code Area,70748,Zip Matches ZCTA,R
29816,70749,Jarreau,LA,Zip Code Area,70749,Zip Matches ZCTA,R
29817,70750,Krotz Springs,LA,Zip Code Area,70750,Zip Matches ZCTA,R
29818,70752,Lakeland,LA,Zip Code Area,70752,Zip Matches ZCTA,R
29819,70753,Lettsworth,LA,Zip Code Area,70753,Zip Matches ZCTA,R
29820,70754,Livingston,LA,Zip Code Area,70754,Zip Matches ZCTA,S
29821,70755,Livonia,LA,Zip Code Area,70755,Zip Matches ZCTA,R
29822,70756,Lottie,LA,Zip Code Area,70756,Zip Matches ZCTA,R
29823,70757,Maringouin,LA,Zip Code Area,70757,Zip Matches ZCTA,R
29824,70759,Morganza,LA,Zip Code Area,70759,Zip Matches ZCTA,R
29825,70760,New Roads,LA,Zip Code Area,70760,Zip Matches ZCTA,R
29826,70761,Norwood,LA,Zip Code Area,70761,Zip Matches ZCTA,R
29827,70762,Oscar,LA,Zip Code Area,70762,Zip Matches ZCTA,R
29828,70763,Paulina,LA,Zip Code Area,70763,Zip Matches ZCTA,R
29829,70764,Plaquemine,LA,Zip Code Area,70764,Zip Matches ZCTA,S
29830,70765,Plaquemine,LA,Post Office or large volume customer,70764,Spatial join to ZCTA,S
29831,70767,Port Allen,LA,Zip Code Area,70767,Zip Matches ZCTA,S
29832,70769,Prairieville,LA,Zip Code Area,70769,Zip Matches ZCTA,S
29833,70770,Pride,LA,Zip Code Area,70770,Zip Matches ZCTA,R
29834,70772,Rosedale,LA,Zip Code Area,70772,Zip Matches ZCTA,R
29835,70773,Rougon,LA,Zip Code Area,70773,Zip Matches ZCTA,R
29836,70774,Saint Amant,LA,Zip Code Area,70774,Zip Matches ZCTA,S
29837,70775,Saint Francisville,LA,Zip Code Area,70775,Zip Matches ZCTA,S
29838,70784,Wakefield,LA,Post Office or large volume customer,70775,Spatial join to ZCTA,S
29839,70776,Saint Gabriel,LA,Zip Code Area,70776,Zip Matches ZCTA,R
29840,70777,Slaughter,LA,Zip Code Area,70777,Zip Matches ZCTA,R
29841,70780,Sunshine,LA,Zip Code Area,70780,Zip Matches ZCTA,R
29842,70782,Tunica,LA,Post Office or large volume customer,70782,Zip matches ZCTA,R
29843,70783,Ventress,LA,Zip Code Area,70783,Zip Matches ZCTA,R
29844,70785,Walker,LA,Zip Code Area,70785,Zip Matches ZCTA,S
29845,70787,Weyanoke,LA,Post Office or large volume customer,70787,Zip matches ZCTA,R
29846,70788,White Castle,LA,Zip Code Area,70788,Zip Matches ZCTA,R
29847,70789,Wilson,LA,Zip Code Area,70789,Zip Matches ZCTA,R
29848,70791,Zachary,LA,Zip Code Area,70791,Zip Matches ZCTA,S
29849,70801,Baton Rouge,LA,Zip Code Area,70801,Zip Matches ZCTA,R
29850,70826,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29851,70831,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29852,70833,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29853,70837,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29854,70873,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29855,70891,Baton Rouge,LA,Post Office or large volume customer,70801,Spatial join to ZCTA,R
29856,70802,Baton Rouge,LA,Zip Code Area,70802,Zip Matches ZCTA,S
29857,70804,Baton Rouge,LA,Post Office or large volume customer,70802,Spatial join to ZCTA,S
29858,70821,Baton Rouge,LA,Post Office or large volume customer,70802,Spatial join to ZCTA,S
29859,70823,Baton Rouge,LA,Post Office or large volume customer,70802,Spatial join to ZCTA,S
29860,70825,Baton Rouge,LA,Post Office or large volume customer,70802,Spatial join to ZCTA,S
29861,70803,Baton Rouge,LA,Zip Code Area,70803,Zip matches ZCTA,R
29862,70894,Baton Rouge,LA,Post Office or large volume customer,70803,Spatial join to ZCTA,R
29863,70805,Baton Rouge,LA,Zip Code Area,70805,Zip Matches ZCTA,S
29864,70892,Baton Rouge,LA,Post Office or large volume customer,70805,Spatial join to ZCTA,S
29865,70806,Baton Rouge,LA,Zip Code Area,70806,Zip Matches ZCTA,S
29866,70822,Baton Rouge,LA,Post Office or large volume customer,70806,Spatial join to ZCTA,S
29867,70896,Baton Rouge,LA,Post Office or large volume customer,70806,Spatial join to ZCTA,S
29868,70807,Baton Rouge,LA,Zip Code Area,70807,Zip Matches ZCTA,S
29869,70813,Baton Rouge,LA,Zip Code Area,70807,Spatial join to ZCTA,S
29870,70808,Baton Rouge,LA,Zip Code Area,70808,Zip Matches ZCTA,S
29871,70898,Baton Rouge,LA,Post Office or large volume customer,70808,Spatial join to ZCTA,S
29872,70809,Baton Rouge,LA,Zip Code Area,70809,Zip Matches ZCTA,S
29873,70810,Baton Rouge,LA,Zip Code Area,70810,Zip Matches ZCTA,S
29874,70884,Baton Rouge,LA,Post Office or large volume customer,70810,Spatial join to ZCTA,S
29875,70811,Baton Rouge,LA,Zip Code Area,70811,Zip Matches ZCTA,S
29876,70874,Baton Rouge,LA,Post Office or large volume customer,70811,Spatial join to ZCTA,S
29877,70812,Baton Rouge,LA,Zip Code Area,70812,Zip Matches ZCTA,S
29878,70814,Baton Rouge,LA,Zip Code Area,70814,Zip Matches ZCTA,S
29879,70815,Baton Rouge,LA,Zip Code Area,70815,Zip Matches ZCTA,S
29880,70895,Baton Rouge,LA,Post Office or large volume customer,70815,Spatial join to ZCTA,S
29881,70816,Baton Rouge,LA,Zip Code Area,70816,Zip Matches ZCTA,S
29882,70827,Baton Rouge,LA,Post Office or large volume customer,70816,Spatial join to ZCTA,S
29883,70835,Baton Rouge,LA,Post Office or large volume customer,70816,Spatial join to ZCTA,S
29884,70817,Baton Rouge,LA,Zip Code Area,70817,Zip Matches ZCTA,S
29885,70879,Baton Rouge,LA,Post Office or large volume customer,70817,Spatial join to ZCTA,S
29886,70818,Baton Rouge,LA,Zip Code Area,70818,Zip Matches ZCTA,R
29887,70819,Baton Rouge,LA,Zip Code Area,70819,Zip Matches ZCTA,R
29888,70820,Baton Rouge,LA,Zip Code Area,70820,Zip Matches ZCTA,S
29889,70893,Baton Rouge,LA,Post Office or large volume customer,70820,Spatial join to ZCTA,S
29890,70836,Baton Rouge,LA,Post Office or large volume customer,70836,Zip Matches ZCTA,R
29891,71001,Arcadia,LA,Zip Code Area,71001,Zip Matches ZCTA,R
29892,71002,Ashland,LA,Zip Code Area,71070,Spatial join to ZCTA,R
29893,71070,Saline,LA,Zip Code Area,71070,Zip Matches ZCTA,R
29894,71003,Athens,LA,Zip Code Area,71003,Zip Matches ZCTA,R
29895,71004,Belcher,LA,Zip Code Area,71004,Zip Matches ZCTA,R
29896,71006,Benton,LA,Zip Code Area,71006,Zip Matches ZCTA,S
29897,71007,Bethany,LA,Zip Code Area,71007,Zip Matches ZCTA,R
29898,71008,Bienville,LA,Zip Code Area,71008,Zip Matches ZCTA,R
29899,71009,Blanchard,LA,Post Office or large volume customer,71107,Spatial join to ZCTA,S
29900,71107,Shreveport,LA,Zip Code Area,71107,Zip Matches ZCTA,S
29901,71137,Shreveport,LA,Post Office or large volume customer,71107,Spatial join to ZCTA,S
29902,71016,Castor,LA,Zip Code Area,71016,Zip Matches ZCTA,R
29903,71018,Cotton Valley,LA,Zip Code Area,71018,Zip Matches ZCTA,R
29904,71019,Coushatta,LA,Zip Code Area,71019,Zip Matches ZCTA,R
29905,71021,Cullen,LA,Post Office or large volume customer,71021,Zip matches ZCTA,R
29906,71023,Doyline,LA,Zip Code Area,71023,Zip Matches ZCTA,R
29907,71024,Dubberly,LA,Zip Code Area,71024,Zip Matches ZCTA,R
29908,71027,Frierson,LA,Zip Code Area,71027,Zip Matches ZCTA,R
29909,71028,Gibsland,LA,Zip Code Area,71028,Zip Matches ZCTA,R
29910,71080,Taylor,LA,Post Office or large volume customer,71028,Spatial join to ZCTA,R
29911,71029,Gilliam,LA,Zip Code Area,71029,Zip Matches ZCTA,R
29912,71030,Gloster,LA,Zip Code Area,71030,Zip Matches ZCTA,R
29913,71031,Goldonna,LA,Zip Code Area,71031,Zip Matches ZCTA,R
29914,71032,Grand Cane,LA,Zip Code Area,71032,Zip Matches ZCTA,R
29915,71033,Greenwood,LA,Zip Code Area,71033,Zip Matches ZCTA,R
29916,71034,Hall Summit,LA,Zip Code Area,71034,Zip Matches ZCTA,R
29917,71037,Haughton,LA,Zip Code Area,71037,Zip Matches ZCTA,S
29918,71038,Haynesville,LA,Zip Code Area,71038,Zip Matches ZCTA,R
29919,71039,Heflin,LA,Zip Code Area,71039,Zip Matches ZCTA,R
29920,71040,Homer,LA,Zip Code Area,71040,Zip Matches ZCTA,S
29921,71043,Hosston,LA,Zip Code Area,71043,Zip Matches ZCTA,R
29922,71044,Ida,LA,Zip Code Area,71044,Zip Matches ZCTA,R
29923,71045,Jamestown,LA,Zip Code Area,71045,Zip Matches ZCTA,R
29924,71046,Keatchie,LA,Zip Code Area,71046,Zip Matches ZCTA,R
29925,71050,Longstreet,LA,Post Office or large volume customer,71046,Spatial join to ZCTA,R
29926,71047,Keithville,LA,Zip Code Area,71047,Zip Matches ZCTA,S
29927,71048,Lisbon,LA,Zip Code Area,71048,Zip Matches ZCTA,R
29928,71049,Logansport,LA,Zip Code Area,71049,Zip Matches ZCTA,R
29929,71051,Elm Grove,LA,Zip Code Area,71051,Zip Matches ZCTA,R
29930,71052,Mansfield,LA,Zip Code Area,71052,Zip Matches ZCTA,S
29931,71055,Minden,LA,Zip Code Area,71055,Zip Matches ZCTA,S
29932,71058,Minden,LA,Post Office or large volume customer,71055,Spatial join to ZCTA,S
29933,71060,Mooringsport,LA,Zip Code Area,71060,Zip Matches ZCTA,R
29934,71061,Oil City,LA,Zip Code Area,71061,Zip Matches ZCTA,R
29935,71063,Pelican,LA,Zip Code Area,71063,Zip Matches ZCTA,R
29936,71064,Plain Dealing,LA,Zip Code Area,71064,Zip Matches ZCTA,R
29937,71065,Pleasant Hill,LA,Zip Code Area,71065,Zip Matches ZCTA,R
29938,71066,Powhatan,LA,Post Office or large volume customer,71457,Spatial join to ZCTA,S
29939,71457,Natchitoches,LA,Zip Code Area,71457,Zip Matches ZCTA,S
29940,71458,Natchitoches,LA,Post Office or large volume customer,71457,Spatial join to ZCTA,S
29941,71471,Saint Maurice,LA,Post Office or large volume customer,71457,Spatial join to ZCTA,S
29942,71497,Natchitoches,LA,Post Office or large volume customer,71457,Spatial join to ZCTA,S
29943,71067,Princeton,LA,Zip Code Area,71067,Zip Matches ZCTA,R
29944,71068,Ringgold,LA,Zip Code Area,71068,Zip Matches ZCTA,R
